13103,"106  ","1066290","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(ﾁｶｲ･ｶｲｿｳﾌﾒｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（地階・階層不明）",0,0,0,0,1,5
13103,"106  ","1066201","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(1ｶｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（１階）",0,0,0,0,1,5
13103,"106  ","1066202","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(2ｶｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（２階）",0,0,0,0,1,5
13103,"106  ","1066203","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(3ｶｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（３階）",0,0,0,0,1,5
13103,"106  ","1066204","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(4ｶｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（４階）",0,0,0,0,1,5
13103,"106  ","1066205","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(5ｶｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（５階）",0,0,0,0,1,5
13103,"106  ","1066206","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(6ｶｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（６階）",0,0,0,0,1,5
13103,"106  ","1066207","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(7ｶｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（７階）",0,0,0,0,1,5
13103,"106  ","1066208","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(8ｶｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（８階）",0,0,0,0,1,5
13103,"106  ","1066209","ﾄｳｷﾖｳﾄ","ﾐﾅﾄｸ","ﾛﾂﾎﾟﾝｷﾞｽﾐﾄﾓﾌﾄﾞｳｻﾝﾛﾂﾎﾟﾝｷﾞｸﾞﾗﾝﾄﾞﾀﾜｰ(9ｶｲ)","東京都","港区","六本木住友不動産六本木グランドタワー（９階）",0,0,0,0,1,5
