04102,"983  ","9830021","ﾐﾔｷﾞｹﾝ","ｾﾝﾀﾞｲｼﾐﾔｷﾞﾉｸ","ﾀｺﾞ","宮城県","仙台市宮城野区","田子",0,1,1,0,1,5
04102,"983  ","9830026","ﾐﾔｷﾞｹﾝ","ｾﾝﾀﾞｲｼﾐﾔｷﾞﾉｸ","ﾀｺﾞﾆｼ","宮城県","仙台市宮城野区","田子西",0,0,1,0,1,5
11237,"341  ","3410059","ｻｲﾀﾏｹﾝ","ﾐｻﾄｼ","ｲﾝﾀｰﾐﾅﾐ","埼玉県","三郷市","インター南",0,0,1,0,1,3
11237,"341  ","3410038","ｻｲﾀﾏｹﾝ","ﾐｻﾄｼ","ﾁﾕｳｵｳ","埼玉県","三郷市","中央",0,0,1,0,1,3
12212,"285  ","2850819","ﾁﾊﾞｹﾝ","ｻｸﾗｼ","ﾃﾗｻﾞｷｷﾀ","千葉県","佐倉市","寺崎北",0,0,1,0,1,3
15210,"948  ","9480079","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ｱｻﾋﾁﾖｳ","新潟県","十日町市","旭町",0,0,0,0,1,5
15210,"948  ","9480073","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ｲﾅﾘﾁﾖｳ(3ﾁﾖｳﾒﾎﾝﾄﾞｵﾘ)","新潟県","十日町市","稲荷町（３丁目本通り）",0,0,1,1,1,5
15210,"948  ","9480073","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ｲﾅﾘﾁﾖｳ(4ﾁﾖｳﾒ)","新潟県","十日町市","稲荷町（４丁目）",0,0,1,1,1,5
15210,"948  ","9480073","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ｲﾅﾘﾁﾖｳｲﾂﾁﾖｳﾒ","新潟県","十日町市","稲荷町一丁目",0,0,1,1,1,5
15210,"948  ","9480073","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ｲﾅﾘﾁﾖｳﾆﾁﾖｳﾒ","新潟県","十日町市","稲荷町二丁目",0,0,1,1,1,5
15210,"948  ","9480073","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ｲﾅﾘﾁﾖｳｻﾝﾁﾖｳﾒﾋｶﾞｼ","新潟県","十日町市","稲荷町三丁目東",0,0,1,1,1,5
15210,"948  ","9480063","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ﾀｶﾀﾞﾁﾖｳｲﾂﾁﾖｳﾒ","新潟県","十日町市","高田町一丁目",0,0,1,0,1,5
15210,"948  ","9480064","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ﾀｶﾀﾞﾁﾖｳﾆﾁﾖｳﾒ","新潟県","十日町市","高田町二丁目",0,0,1,0,1,5
15210,"948  ","9480074","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ﾆｼｳﾗﾁﾖｳﾆｼ","新潟県","十日町市","西浦町西",0,0,0,1,1,5
15210,"948  ","9480074","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ﾆｼｳﾗﾁﾖｳﾋｶﾞｼ","新潟県","十日町市","西浦町東",0,0,0,1,1,5
15210,"948  ","9480082","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ﾎﾝﾁﾖｳﾖﾝﾁﾖｳﾒ","新潟県","十日町市","本町四丁目",0,0,1,1,1,5
15210,"948  ","9480081","ﾆｲｶﾞﾀｹﾝ","ﾄｵｶﾏﾁｼ","ﾎﾝﾁﾖｳｺﾞﾁﾖｳﾒ","新潟県","十日町市","本町五丁目",0,0,1,0,1,5
19202,"403  ","4030003","ﾔﾏﾅｼｹﾝ","ﾌｼﾞﾖｼﾀﾞｼ","ｵｵｱｽﾐ","山梨県","富士吉田市","大明見",0,0,1,0,1,2
21201,"50101","5010124","ｷﾞﾌｹﾝ","ｷﾞﾌｼ","ｶｶﾞｼﾏﾅｶ","岐阜県","岐阜市","鏡島中",0,0,1,0,1,2
33102,"703  ","7038205","ｵｶﾔﾏｹﾝ","ｵｶﾔﾏｼﾅｶｸ","ﾅｶｲ","岡山県","岡山市中区","中井",0,0,1,0,1,2
42201,"85101","8510112","ﾅｶﾞｻｷｹﾝ","ﾅｶﾞｻｷｼ","ｶﾜﾁﾏﾁ","長崎県","長崎市","川内町",0,0,0,0,1,5
44201,"870  ","8700850","ｵｵｲﾀｹﾝ","ｵｵｲﾀｼ","ｶｸﾆｼ","大分県","大分市","賀来西",0,0,1,0,1,2
46201,"892  ","8920877","ｶｺﾞｼﾏｹﾝ","ｶｺﾞｼﾏｼ","ﾖｼﾉ","鹿児島県","鹿児島市","吉野",0,0,1,0,1,2
